Date,S0042FS,LMCADS03,LMCADY,DXY,CPMINDX,LMFUCAVD,LMEXCA,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG,IOEA
1/6/2011,0.98,9475.00,9490.50,80.79,52.20,142005.00,150.00,64888.00,1273.85,158.9091,331.58,88.38,1371.56,29.0900,#N/A N/A
1/5/2011,1.00,9550.00,9587.00,80.26,52.20,167468.00,1575.00,64888.00,1276.56,160.7289,332.15,90.30,1378.25,29.2525,#N/A N/A
1/4/2011,0.83,9580.00,9624.75,79.44,52.20,154042.00,125.00,64888.00,1270.20,160.0123,333.22,89.38,1380.50,29.7594,#N/A N/A
1/3/2011,0.79,9600.00,9650.00,79.13,52.20,111952.00,1550.00,64951.00,1271.87,162.4440,332.87,91.55,1414.80,30.7075,#N/A N/A
12/31/2010,0.81,9600.00,9650.00,79.03,52.20,111952.00,1550.00,64613.00,1257.64,162.3929,330.64,91.38,1421.40,30.9075,#N/A N/A
12/30/2010,0.86,9495.00,9541.50,79.52,52.20,110536.00,5050.00,64613.00,1257.88,159.6898,329.66,89.84,1404.65,30.4450,#N/A N/A
12/29/2010,0.86,9400.00,9447.00,79.80,52.20,79805.00,225.00,64609.00,1259.78,160.6539,329.84,91.12,1411.78,30.5988,#N/A N/A
12/28/2010,0.99,9346.00,9397.00,80.37,52.20,65458.00,3000.00,64659.00,1258.51,160.5842,328.61,91.49,1405.95,30.2900,#N/A N/A
12/27/2010,0.92,9346.00,9397.00,80.37,52.20,65458.00,3000.00,64230.00,1257.54,159.0601,328.00,91.00,1383.78,29.2650,#N/A N/A
12/24/2010,1.00,9346.00,9397.00,80.47,52.90,65458.00,3000.00,64230.00,1256.77,158.8899,328.40,91.51,1384.65,29.1238,#N/A N/A
12/23/2010,0.96,9300.00,9349.00,80.52,52.90,97626.00,3775.00,64230.00,1256.77,158.8899,328.23,91.51,1380.00,29.3125,#N/A N/A
12/22/2010,0.90,9350.00,9403.00,80.73,52.90,99066.00,1225.00,64306.00,1258.84,158.6797,328.23,90.48,1385.30,29.2200,#N/A N/A
12/21/2010,0.81,9365.00,9405.00,80.72,52.90,115801.00,150.00,64334.00,1254.60,157.8518,327.60,89.82,1385.60,29.3463,#N/A N/A
12/20/2010,0.83,9201.00,9236.00,80.63,52.90,100418.00,1175.00,64220.00,1247.08,156.9670,324.52,88.81,1385.30,29.3563,#N/A N/A
12/17/2010,0.84,9070.00,9111.00,80.37,52.90,123931.00,600.00,64621.00,1243.91,155.1857,324.26,88.02,1375.38,29.1488,#N/A N/A
12/16/2010,0.88,8991.00,9030.50,80.18,52.90,181478.00,2850.00,64771.00,1242.87,153.5110,324.60,87.70,1370.18,28.8838,#N/A N/A
12/15/2010,0.96,9095.00,9140.00,80.26,52.90,129095.00,7050.00,65349.00,1235.23,154.6124,324.86,88.62,1380.84,28.7975,#N/A N/A
12/14/2010,0.89,9165.00,9221.50,79.37,52.90,135679.00,450.00,65966.00,1241.59,155.4650,326.99,88.28,1396.20,29.4700,#N/A N/A
12/13/2010,0.77,9225.00,9295.00,79.28,52.90,195789.00,1825.00,66726.00,1240.46,155.9916,326.22,88.61,1394.13,29.5250,#N/A N/A
12/10/2010,0.84,8990.00,9033.00,80.07,52.90,142162.00,-825.00,67539.00,1240.40,153.4196,323.94,87.79,1386.13,28.6888,#N/A N/A
12/9/2010,0.80,8950.00,8987.50,80.07,52.90,195490.00,-800.00,68077.00,1233.00,153.8604,322.83,88.37,1387.11,28.7300,#N/A N/A
12/8/2010,0.80,9015.00,9047.25,80.00,52.90,160969.00,#N/A N/A,68360.00,1228.28,154.2075,321.74,88.28,1382.03,28.3888,#N/A N/A
12/7/2010,0.64,8880.00,8910.25,79.86,52.90,166064.00,#N/A N/A,68779.00,1223.75,153.5708,322.97,88.69,1402.08,28.6650,#N/A N/A
12/6/2010,0.50,8769.50,8815.50,79.57,52.90,125125.00,#N/A N/A,69516.00,1223.12,154.2106,321.78,89.38,1423.75,30.1538,#N/A N/A
12/3/2010,0.58,8725.00,8767.00,79.38,52.90,130543.00,#N/A N/A,70355.00,1224.71,153.8095,322.13,89.19,1414.08,29.3875,#N/A N/A
12/2/2010,0.67,8720.00,8774.50,80.30,52.90,146422.00,#N/A N/A,70831.00,1221.53,151.8226,319.66,88.00,1385.15,28.5206,#N/A N/A
12/1/2010,0.66,8585.00,8648.50,80.71,52.90,224268.00,#N/A N/A,71216.00,1206.07,150.7229,314.39,86.75,1387.90,28.4500,#N/A N/A
11/30/2010,0.51,8360.00,8417.50,81.20,52.90,158079.00,#N/A N/A,71716.00,1180.55,146.7299,308.38,84.11,1386.23,28.0975,#N/A N/A
11/29/2010,0.58,8220.00,8266.50,80.84,52.90,119729.00,#N/A N/A,72245.00,1187.76,146.7156,310.20,85.73,1366.31,27.1300,#N/A N/A
11/26/2010,0.61,8239.00,8287.00,80.36,53.90,83328.00,#N/A N/A,72396.00,1189.40,146.3423,312.33,83.76,1363.80,26.7250,#N/A N/A
11/25/2010,0.64,8340.00,8388.00,79.73,53.90,72576.00,#N/A N/A,72546.00,1198.35,147.0931,316.02,83.86,1375.35,27.5775,#N/A N/A
11/24/2010,0.62,8250.00,8285.00,79.87,53.90,111666.00,#N/A N/A,72546.00,1198.35,147.0931,315.52,83.86,1373.31,27.5887,#N/A N/A
11/23/2010,0.50,8140.00,8168.00,79.68,53.90,140534.00,#N/A N/A,72846.00,1180.73,145.1331,312.75,81.25,1376.45,27.5125,#N/A N/A
11/22/2010,0.54,8290.00,8313.00,78.68,53.90,98625.00,#N/A N/A,73071.00,1197.84,144.9981,318.31,81.74,1366.80,27.8675,#N/A N/A
11/19/2010,0.62,8404.00,8427.00,78.50,53.90,125141.00,#N/A N/A,73146.00,1199.73,145.1012,319.12,81.51,1353.63,27.3125,#N/A N/A
11/18/2010,0.62,8425.00,8446.00,78.62,53.90,175072.00,#N/A N/A,73446.00,1196.69,146.5572,318.81,81.85,1353.43,26.9750,#N/A N/A
11/17/2010,0.59,8190.00,8224.00,79.08,53.90,167245.00,#N/A N/A,73610.00,1178.59,143.1195,313.77,80.44,1336.05,25.6475,#N/A N/A
11/16/2010,0.61,8150.00,8167.50,79.21,53.90,162967.00,#N/A N/A,73861.00,1178.34,143.1461,313.59,82.34,1339.63,25.4625,#N/A N/A
11/15/2010,0.65,8645.00,8670.00,78.52,53.90,149772.00,#N/A N/A,74198.00,1197.75,148.8645,319.24,84.86,1360.58,25.4725,#N/A N/A
11/12/2010,0.61,8615.00,8628.00,78.08,53.90,144888.00,#N/A N/A,74285.00,1199.21,147.7965,319.70,84.88,1368.75,26.0725,#N/A N/A
11/11/2010,0.59,8830.00,8835.25,78.22,53.90,133830.00,#N/A N/A,74335.00,1213.54,153.7357,323.02,87.81,1408.80,27.6850,#N/A N/A
11/10/2010,0.49,8760.00,8767.00,77.63,53.90,132668.00,#N/A N/A,74335.00,1218.71,154.1853,323.88,87.81,1403.98,27.2750,#N/A N/A
11/9/2010,0.50,8858.00,8864.00,77.44,53.90,171026.00,#N/A N/A,74335.00,1213.40,155.8740,326.01,86.72,1393.14,26.9256,#N/A N/A
11/8/2010,0.41,8660.00,8665.00,77.03,53.90,129728.00,#N/A N/A,74580.00,1223.25,153.7981,326.57,87.06,1409.43,27.7475,#N/A N/A
11/5/2010,0.36,8655.00,8652.50,76.55,53.90,142545.00,#N/A N/A,74709.00,1225.85,153.2126,327.39,86.85,1393.63,26.7425,#N/A N/A
11/4/2010,0.31,8599.00,8594.50,75.88,53.90,118759.00,#N/A N/A,74709.00,1221.06,152.1576,326.91,86.49,1392.53,26.3025,#N/A N/A
11/3/2010,0.34,8320.00,8309.00,76.48,53.90,118759.00,#N/A N/A,74816.00,1197.96,148.1646,319.60,84.69,1348.54,24.8550,#N/A N/A
11/2/2010,0.35,8435.00,8423.50,76.72,53.90,104885.00,#N/A N/A,75013.00,1193.57,148.4023,319.29,83.90,1357.50,24.9275,#N/A N/A
11/1/2010,0.34,8300.00,8287.00,77.30,53.90,137721.00,#N/A N/A,75100.00,1184.39,147.2782,316.78,82.95,1353.83,24.6950,#N/A N/A
10/29/2010,0.35,8200.00,8186.75,77.27,53.90,136441.00,#N/A N/A,75100.00,1183.26,147.2686,315.95,81.43,1359.40,24.7519,#N/A N/A
10/28/2010,0.37,8340.00,8329.50,77.31,55.20,111864.00,#N/A N/A,75253.00,1183.78,146.8621,315.64,82.18,1343.91,23.9900,#N/A N/A
10/27/2010,0.46,8300.00,8291.25,78.15,55.20,125065.00,#N/A N/A,75459.00,1182.45,146.0175,313.82,81.94,1325.30,23.5932,#N/A N/A
10/26/2010,0.42,8510.00,8503.25,77.71,55.20,100300.00,#N/A N/A,75622.00,1185.64,147.0763,316.72,82.55,1340.54,23.8800,#N/A N/A
10/25/2010,0.39,8518.00,8507.50,77.10,55.20,97981.00,#N/A N/A,75710.00,1185.62,146.2623,317.99,82.52,1339.91,23.6525,#N/A N/A
10/22/2010,0.38,8334.00,8318.00,77.47,55.20,74341.00,#N/A N/A,75874.00,1183.08,144.8354,316.09,81.69,1328.55,23.2875,#N/A N/A
10/21/2010,0.37,8307.00,8290.00,77.42,55.20,134154.00,#N/A N/A,76277.00,1180.27,144.4684,316.57,80.56,1325.72,23.2013,#N/A N/A
10/20/2010,0.35,8340.00,8320.00,77.17,55.20,122471.00,#N/A N/A,76762.00,1178.17,146.3018,315.69,81.77,1346.04,23.9488,#N/A N/A
10/19/2010,0.37,8260.00,8240.75,78.18,55.20,180296.00,#N/A N/A,77521.00,1165.90,143.4661,312.65,79.49,1332.00,23.3700,#N/A N/A
10/18/2010,0.39,8443.00,8426.00,76.93,55.20,141344.00,#N/A N/A,77765.00,1184.71,146.2113,317.46,83.08,1368.60,24.3275,#N/A N/A
10/15/2010,0.41,8400.00,8381.00,77.04,55.20,129801.00,#N/A N/A,78424.00,1176.19,145.6745,316.83,81.25,1368.40,24.3225,#N/A N/A
10/14/2010,0.41,8400.00,8387.25,76.65,55.20,122988.00,#N/A N/A,79436.00,1173.81,146.9229,317.64,82.69,1381.25,24.6513,#N/A N/A
10/13/2010,0.39,8362.00,8353.00,77.07,55.20,124514.00,#N/A N/A,80394.00,1178.10,146.8343,316.38,83.01,1372.28,24.0100,#N/A N/A
10/12/2010,0.41,8345.00,8340.25,77.36,55.20,96403.00,#N/A N/A,81204.00,1169.77,146.0337,312.47,81.67,1350.55,23.3313,#N/A N/A
10/11/2010,0.39,8290.00,8283.00,77.44,55.20,130604.00,#N/A N/A,81597.00,1165.32,145.1062,313.39,82.21,1354.15,23.2988,#N/A N/A
10/8/2010,0.43,8310.00,8304.00,77.33,55.20,128346.00,#N/A N/A,82702.00,1165.15,144.3944,312.99,82.66,1346.85,23.2125,#N/A N/A
10/7/2010,0.40,8100.00,8086.75,77.39,55.20,119945.00,#N/A N/A,83505.00,1158.06,139.8925,312.29,81.67,1333.55,22.5175,#N/A N/A
10/6/2010,0.43,8259.00,8241.00,77.39,55.20,116012.00,#N/A N/A,83505.00,1159.97,141.4330,312.22,83.23,1349.01,23.1819,#N/A N/A
10/5/2010,0.46,8176.00,8159.25,77.75,55.20,75546.00,#N/A N/A,83887.00,1160.75,140.9786,310.42,82.82,1340.54,22.8400,#N/A N/A
10/4/2010,0.46,8064.00,8048.50,78.45,55.20,75546.00,#N/A N/A,84187.00,1137.03,138.4738,304.90,81.47,1315.35,21.9525,#N/A N/A
10/1/2010,0.49,8100.00,8088.00,78.09,55.20,103557.00,#N/A N/A,84583.00,1146.24,139.1355,306.69,81.58,1319.03,22.1050,#N/A N/A
9/30/2010,0.49,8014.00,8006.00,78.72,55.20,131385.00,#N/A N/A,84883.00,1141.20,140.2939,305.16,79.97,1308.54,21.7588,#N/A N/A
9/29/2010,0.48,8064.00,8059.00,78.69,55.20,154421.00,#N/A N/A,85075.00,1144.73,140.1933,306.03,77.86,1309.80,21.9188,#N/A N/A
9/28/2010,0.47,7951.00,7947.00,79.01,55.20,93981.00,#N/A N/A,85449.00,1147.70,139.6802,305.71,76.18,1308.95,21.7412,#N/A N/A
9/27/2010,0.50,7910.00,7907.50,79.34,54.70,84137.00,#N/A N/A,85850.00,1142.16,139.8138,304.93,76.52,1294.50,21.4388,#N/A N/A
9/24/2010,0.53,7945.00,7946.00,79.40,54.70,103424.00,#N/A N/A,86134.00,1148.67,140.2264,305.15,76.49,1296.63,21.4600,#N/A N/A
9/23/2010,0.51,7885.00,7883.00,80.01,54.70,105365.00,#N/A N/A,87245.00,1124.83,138.5530,300.52,75.18,1292.40,21.1300,#N/A N/A
9/22/2010,0.54,7845.00,7837.50,79.83,54.70,85547.00,#N/A N/A,87562.00,1134.28,138.0307,302.16,74.71,1291.41,21.1525,#N/A N/A
9/21/2010,0.52,7680.00,7668.50,80.44,54.70,80960.00,#N/A N/A,88308.00,1139.78,137.2543,301.76,73.52,1287.38,20.9675,#N/A N/A
9/20/2010,0.59,7715.00,7703.50,81.34,54.70,71724.00,#N/A N/A,88815.00,1142.71,138.2018,302.24,74.86,1278.25,20.7475,#N/A N/A
9/17/2010,0.61,7720.00,7711.00,81.40,54.70,101868.00,#N/A N/A,89416.00,1125.59,138.4152,298.47,73.66,1274.18,20.7550,#N/A N/A
9/16/2010,0.62,7700.00,7689.25,81.24,54.70,115573.00,#N/A N/A,90372.00,1124.66,137.4492,298.49,74.57,1275.25,20.7888,#N/A N/A
9/15/2010,0.62,7620.00,7604.00,81.49,54.70,89696.00,#N/A N/A,90849.00,1125.07,137.6108,299.24,76.02,1268.15,20.5825,#N/A N/A
9/14/2010,0.62,7655.00,7641.50,81.08,54.70,113609.00,#N/A N/A,91524.00,1121.10,137.9589,298.91,76.80,1268.33,20.4800,#N/A N/A
9/13/2010,0.68,7630.00,7617.75,81.91,54.70,141322.00,#N/A N/A,93157.00,1121.90,136.8500,298.01,77.19,1245.55,20.0500,#N/A N/A
9/10/2010,0.73,7486.00,7471.75,82.70,54.70,159775.00,#N/A N/A,93429.00,1109.55,135.6180,293.76,76.45,1245.98,19.8850,#N/A N/A
9/9/2010,0.70,7555.00,7540.75,82.67,54.70,129740.00,#N/A N/A,94068.00,1104.18,135.0542,293.09,74.25,1243.60,19.6988,#N/A N/A
9/8/2010,0.60,7675.00,7659.75,82.59,54.70,115692.00,#N/A N/A,94435.00,1098.87,135.4259,291.10,74.67,1254.95,19.9063,#N/A N/A
9/7/2010,0.58,7629.00,7614.00,82.82,54.70,115874.00,#N/A N/A,94821.00,1091.84,135.4093,290.07,74.09,1255.70,19.7850,#N/A N/A
9/6/2010,0.60,7709.00,7693.50,82.04,54.70,63019.00,#N/A N/A,95046.00,1104.51,134.9887,293.09,74.60,1249.95,19.9463,#N/A N/A
9/3/2010,0.66,7646.00,7633.25,82.10,54.70,86423.00,#N/A N/A,95046.00,1104.51,134.9887,291.72,74.60,1246.55,19.8500,#N/A N/A
9/2/2010,0.62,7635.00,7623.25,82.46,54.70,109489.00,#N/A N/A,95346.00,1090.10,133.5562,288.63,75.02,1251.06,19.6450,#N/A N/A
9/1/2010,0.61,7606.00,7593.25,82.52,54.70,149235.00,#N/A N/A,95346.00,1080.29,132.4602,286.71,73.91,1244.30,19.3613,#N/A N/A
8/31/2010,0.57,7440.00,7426.25,83.20,54.70,122436.00,#N/A N/A,95346.00,1049.33,130.8135,279.06,71.92,1247.40,19.3713,#N/A N/A
8/30/2010,0.61,7459.00,7447.25,83.16,54.70,114629.00,#N/A N/A,95719.00,1048.92,132.1616,279.80,74.70,1237.00,19.0156,#N/A N/A
8/27/2010,0.68,7459.00,7447.25,82.92,54.70,114629.00,#N/A N/A,99490.00,1064.59,131.5846,280.97,75.17,1237.83,19.0925,#N/A N/A
8/26/2010,0.59,7304.50,7291.50,82.93,53.80,87148.00,#N/A N/A,99556.00,1047.22,130.1538,278.16,73.36,1237.60,18.9400,#N/A N/A
8/25/2010,0.60,7101.00,7080.75,83.26,53.80,98738.00,#N/A N/A,99687.00,1055.33,128.7760,277.24,72.52,1240.15,18.9275,#N/A N/A
8/24/2010,0.58,7137.00,7115.75,83.15,53.80,109325.00,#N/A N/A,96156.00,1051.87,129.3401,278.83,71.63,1230.50,18.3663,#N/A N/A
8/23/2010,0.61,7255.00,7235.00,83.12,53.80,54145.00,#N/A N/A,96242.00,1067.36,130.9887,282.50,73.10,1226.15,17.9950,#N/A N/A
8/20/2010,0.62,7255.00,7236.50,83.06,53.80,79530.00,#N/A N/A,96462.00,1071.69,131.3870,282.69,73.46,1227.89,18.0100,#N/A N/A
8/19/2010,0.61,7305.00,7286.25,82.45,53.80,95675.00,#N/A N/A,96506.00,1075.63,132.1212,285.86,74.43,1231.96,18.3000,#N/A N/A
8/18/2010,0.63,7390.00,7368.75,82.22,53.80,85790.00,#N/A N/A,96638.00,1094.16,132.9206,288.70,75.42,1229.30,18.3700,#N/A N/A
8/17/2010,0.64,7382.00,7359.25,82.23,53.80,108805.00,#N/A N/A,96977.00,1092.54,132.9994,288.52,75.77,1224.83,18.5200,#N/A N/A
8/16/2010,0.63,7250.00,7224.50,82.53,53.80,135301.00,#N/A N/A,97220.00,1079.38,132.0390,285.35,75.24,1225.35,18.3950,#N/A N/A
8/13/2010,0.68,7156.00,7132.25,82.95,53.80,85536.00,#N/A N/A,97387.00,1079.25,132.7604,284.58,75.39,1215.43,18.1450,#N/A N/A
8/12/2010,0.68,7255.00,7230.25,82.64,53.80,99969.00,#N/A N/A,97619.00,1083.61,132.7854,284.97,75.74,1213.95,18.0650,#N/A N/A
8/11/2010,0.63,7200.00,7172.75,82.29,53.80,98951.00,#N/A N/A,97997.00,1089.47,132.3026,286.71,78.02,1198.15,17.9000,#N/A N/A
8/10/2010,0.66,7300.00,7273.50,80.80,53.80,114234.00,#N/A N/A,98586.00,1121.06,133.6366,294.74,80.25,1204.30,18.3275,#N/A N/A
8/9/2010,0.68,7425.00,7399.00,80.71,53.80,84127.00,#N/A N/A,99052.00,1127.79,134.9861,298.16,81.48,1201.23,18.3375,#N/A N/A
8/6/2010,0.64,7370.00,7344.75,80.41,53.80,104646.00,#N/A N/A,99603.00,1121.64,135.3150,296.64,80.70,1205.40,18.4650,#N/A N/A
8/5/2010,0.66,7399.00,7371.00,80.83,53.80,106048.00,#N/A N/A,99970.00,1125.82,136.8524,296.84,82.01,1194.96,18.3450,#N/A N/A
8/4/2010,0.71,7505.00,7477.50,80.89,53.80,112381.00,#N/A N/A,100362.00,1127.24,137.0067,296.71,82.47,1194.83,18.2900,#N/A N/A
8/3/2010,0.68,7425.00,7398.25,80.60,53.80,107644.00,#N/A N/A,100438.00,1120.46,135.3231,296.75,82.55,1186.25,18.3850,#N/A N/A
8/2/2010,0.72,7510.00,7485.00,80.94,53.80,137665.00,#N/A N/A,100619.00,1125.86,135.5964,296.69,81.34,1182.75,18.3700,#N/A N/A
7/30/2010,0.72,7296.50,7273.50,81.54,53.80,107142.00,#N/A N/A,100727.00,1101.60,134.2481,289.75,78.95,1181.00,18.0100,#N/A N/A
7/29/2010,0.77,7230.50,7208.25,81.64,53.80,80454.00,#N/A N/A,100829.00,1101.53,131.8179,290.61,78.36,1168.10,17.6125,#N/A N/A
7/28/2010,0.79,7170.00,7146.25,82.18,53.80,86876.00,#N/A N/A,100958.00,1106.13,129.9303,290.75,76.99,1163.10,17.4850,#N/A N/A
7/27/2010,0.86,7059.00,7034.25,82.19,51.70,105235.00,#N/A N/A,101185.00,1113.84,128.7907,291.10,77.50,1161.60,17.6600,#N/A N/A
7/26/2010,0.77,7149.00,7126.00,82.09,51.70,106289.00,#N/A N/A,101185.00,1115.01,129.7701,290.62,78.98,1183.50,18.1800,#N/A N/A
7/23/2010,0.78,7029.00,7008.00,82.46,51.70,136871.00,#N/A N/A,101185.00,1102.66,129.9001,287.72,78.98,1189.14,18.1100,#N/A N/A
7/22/2010,0.73,7010.00,6992.75,82.60,51.70,163238.00,#N/A N/A,101185.00,1093.67,130.2938,285.76,79.30,1194.98,18.0925,#N/A N/A
7/21/2010,0.71,6860.00,6844.00,83.39,51.70,123365.00,#N/A N/A,101185.00,1069.59,127.9434,280.57,76.56,1185.00,17.6575,#N/A N/A
7/20/2010,0.74,6641.00,6625.75,82.75,51.70,112561.00,#N/A N/A,101185.00,1083.48,127.5198,281.29,77.44,1192.20,17.6950,#N/A N/A
7/19/2010,0.75,6510.00,6494.75,82.51,51.70,117342.00,#N/A N/A,101210.00,1071.25,127.0421,280.02,76.54,1182.93,17.5900,#N/A N/A
7/16/2010,0.76,6485.00,6468.75,82.49,51.70,107847.00,#N/A N/A,101210.00,1064.88,127.5592,280.30,76.01,1193.00,17.8600,#N/A N/A
7/15/2010,0.79,6680.00,6661.50,82.56,51.70,107397.00,#N/A N/A,101210.00,1096.48,128.9201,285.81,76.62,1208.30,18.3500,#N/A N/A
7/14/2010,0.81,6725.00,6705.00,83.43,51.70,118428.00,#N/A N/A,101210.00,1095.17,127.2685,285.97,77.04,1208.47,18.3050,#N/A N/A
7/13/2010,0.89,6685.00,6664.75,83.64,51.70,98927.00,#N/A N/A,101210.00,1095.34,127.1243,284.89,77.15,1212.30,18.2525,#N/A N/A
7/12/2010,0.89,6630.00,6609.00,84.20,51.70,117152.00,#N/A N/A,101210.00,1078.75,125.7664,280.79,74.95,1196.85,17.9500,#N/A N/A
7/9/2010,0.88,6760.00,6741.25,83.95,51.70,109094.00,#N/A N/A,101235.00,1077.96,126.9449,280.78,76.09,1211.71,18.1350,#N/A N/A
7/8/2010,0.84,6615.00,6592.75,83.82,51.70,112806.00,#N/A N/A,101235.00,1070.24,126.3520,278.86,75.44,1198.25,17.9650,#N/A N/A
7/7/2010,0.84,6645.00,6618.75,83.82,51.70,97257.00,#N/A N/A,101282.00,1060.27,125.8597,275.52,74.07,1202.78,18.0350,#N/A N/A
7/6/2010,0.82,6605.00,6578.00,84.08,51.70,102107.00,#N/A N/A,101385.00,1028.06,123.9774,271.03,71.98,1192.60,17.8375,#N/A N/A
7/5/2010,0.80,6469.00,6439.75,84.61,51.70,62648.00,#N/A N/A,101551.00,1022.58,123.9871,266.36,72.14,1208.93,17.8300,#N/A N/A
7/2/2010,0.84,6410.00,6380.00,84.43,51.70,68181.00,#N/A N/A,101551.00,1022.58,123.9871,267.02,72.14,1211.65,17.8600,#N/A N/A
7/1/2010,0.83,6330.00,6299.50,84.72,51.70,132963.00,#N/A N/A,101925.00,1027.37,124.7053,266.74,72.95,1198.69,17.7850,#N/A N/A
6/30/2010,0.80,6515.00,6483.50,86.02,51.70,123949.00,#N/A N/A,101925.00,1030.71,125.7471,268.25,75.63,1242.38,18.6200,#N/A N/A
6/29/2010,0.77,6494.00,6462.50,86.03,51.70,116285.00,#N/A N/A,101925.00,1041.24,124.2283,270.02,75.94,1240.58,18.4975,#N/A N/A
6/28/2010,0.79,6869.00,6840.00,85.65,51.70,133070.00,#N/A N/A,101925.00,1074.57,127.6053,278.78,78.25,1238.94,18.7650,#N/A N/A
6/25/2010,0.85,6770.00,6742.75,85.31,51.20,95358.00,#N/A N/A,101925.00,1076.77,128.7508,277.93,78.86,1255.68,19.0850,#N/A N/A
6/24/2010,0.87,6694.00,6666.50,85.73,51.20,91148.00,#N/A N/A,101925.00,1073.69,127.1069,278.75,76.51,1243.35,18.7050,#N/A N/A
6/23/2010,0.84,6515.00,6487.50,85.74,51.20,82934.00,#N/A N/A,101925.00,1092.04,126.5781,282.07,76.35,1237.33,18.5350,#N/A N/A
6/22/2010,0.89,6610.00,6582.25,86.11,51.20,90723.00,#N/A N/A,101925.00,1095.31,127.8164,284.44,77.21,1239.90,18.8175,#N/A N/A
6/21/2010,0.94,6604.00,6576.00,85.93,51.20,115018.00,#N/A N/A,101925.00,1113.20,128.3954,288.30,77.82,1233.65,18.7350,#N/A N/A
6/18/2010,0.92,6435.00,6408.00,85.70,51.20,117500.00,#N/A N/A,101925.00,1117.51,128.4524,286.16,77.18,1256.80,19.1750,#N/A N/A
6/17/2010,0.93,6446.00,6419.50,85.69,51.20,121692.00,#N/A N/A,101925.00,1116.04,128.8184,285.34,76.79,1245.16,18.7150,#N/A N/A
6/16/2010,1.01,6650.00,6623.25,86.08,51.20,118962.00,#N/A N/A,101925.00,1114.61,128.7771,284.83,77.67,1229.10,18.4650,#N/A N/A
6/15/2010,1.04,6680.00,6653.50,85.98,51.20,126404.00,#N/A N/A,101925.00,1115.23,128.7876,283.99,76.94,1234.25,18.5650,#N/A N/A
6/14/2010,1.02,6660.00,6635.25,86.51,51.20,118361.00,#N/A N/A,101925.00,1089.63,127.1607,279.87,75.12,1221.15,18.2275,#N/A N/A
6/11/2010,1.04,6479.00,6456.00,87.51,51.20,111643.00,#N/A N/A,102110.00,1091.60,125.0619,277.01,73.78,1226.58,18.2350,#N/A N/A
6/10/2010,1.11,6410.00,6382.25,87.17,51.20,111988.00,#N/A N/A,102110.00,1086.84,124.1814,275.42,75.48,1216.53,18.2250,#N/A N/A
6/9/2010,1.04,6340.00,6311.25,87.90,51.20,136461.00,#N/A N/A,102110.00,1055.69,123.6378,269.38,74.38,1233.40,18.1425,#N/A N/A
6/8/2010,1.08,6165.00,6134.25,88.39,51.20,126682.00,#N/A N/A,102110.00,1062.00,122.8249,268.14,71.99,1236.58,18.2850,#N/A N/A
6/7/2010,1.08,6101.00,6067.75,88.41,51.20,142933.00,#N/A N/A,102110.00,1050.47,122.3014,267.17,71.44,1240.35,18.1650,#N/A N/A
6/4/2010,1.09,6280.00,6249.00,88.23,51.20,126600.00,#N/A N/A,102110.00,1064.88,122.0239,272.31,71.51,1220.03,17.4450,#N/A N/A
6/3/2010,1.19,6525.00,6495.00,87.14,51.20,143610.00,#N/A N/A,102087.00,1102.83,124.6438,279.61,74.61,1206.55,18.0000,#N/A N/A
6/2/2010,1.15,6668.00,6638.00,86.79,51.20,122909.00,#N/A N/A,101998.00,1098.38,123.9527,276.35,72.86,1223.55,18.3600,#N/A N/A
6/1/2010,1.11,6750.00,6719.00,86.64,51.20,106260.00,#N/A N/A,101928.00,1070.71,123.9624,274.13,72.58,1225.78,18.4375,#N/A N/A
5/31/2010,1.13,6939.00,6911.25,86.59,51.20,121861.00,#N/A N/A,101632.00,1089.41,125.3626,277.17,73.97,1216.30,18.5700,#N/A N/A
5/28/2010,1.11,6939.00,6911.25,86.48,51.20,121861.00,#N/A N/A,101632.00,1089.41,125.3626,276.92,73.97,1214.73,18.3900,#N/A N/A
5/27/2010,1.19,6984.00,6955.00,86.19,51.20,88764.00,#N/A N/A,101632.00,1103.06,126.6528,277.40,74.55,1212.63,18.5200,#N/A N/A
5/26/2010,1.14,6779.00,6748.25,87.12,52.10,98330.00,#N/A N/A,101472.00,1067.95,124.3379,269.57,71.51,1211.70,18.0725,#N/A N/A
5/25/2010,1.09,6730.00,6702.00,86.78,52.10,110982.00,#N/A N/A,101358.00,1074.03,122.3947,267.42,68.75,1204.35,17.9525,#N/A N/A
5/24/2010,1.05,6910.00,6885.00,86.21,52.10,103657.00,#N/A N/A,101242.00,1073.65,124.1039,272.29,70.21,1191.73,17.9050,#N/A N/A
5/21/2010,0.99,6845.00,6823.00,85.37,52.10,142732.00,#N/A N/A,101242.00,1087.69,123.3455,274.24,70.04,1177.08,17.6550,#N/A N/A
5/20/2010,0.99,6610.00,6582.75,85.57,52.10,160845.00,#N/A N/A,101242.00,1071.59,123.0061,271.84,68.01,1182.45,17.6625,#N/A N/A
5/19/2010,1.10,6505.00,6473.50,86.39,52.10,144462.00,#N/A N/A,101242.00,1115.05,124.0658,280.10,69.87,1193.73,18.2300,#N/A N/A
5/18/2010,1.05,6695.00,6661.75,87.16,52.10,167576.00,#N/A N/A,101242.00,1120.80,125.7702,284.87,69.41,1225.18,19.0375,#N/A N/A
